Filepath1, Filename1, Startline1, Endline1, Type1, Filepath2, Filename2, Startline2, Endline2, Type2, Clonetype, Similarity
/dcm4che14/tags/DCM4CHE_1_4_24/samples/java/PixelDataTest.java,95679.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4JBOSS_2_0_1/samples/java/PixelDataTest.java,123890.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_8/samples/java/PixelDataTest.java,36134.java,27,46,default,1,1.0
/dcm4chee/dcm4chee-arc/tags/DCM4CHEE_2_12_0/dcm4che14/samples/java/PixelDataTest.java,84365.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_10_8/samples/java/PixelDataTest.java,101871.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_2/samples/java/PixelDataTest.java,46089.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/trunk/samples/java/PixelDataTest.java,63225.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/branches/DCM4JBOSS_2_4_9/samples/java/PixelDataTest.java,12485.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_18/samples/java/PixelDataTest.java,82481.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4JBOSS_2_3/samples/java/PixelDataTest.java,47322.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_1_4/samples/java/PixelDataTest.java,48067.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_27/samples/java/PixelDataTest.java,65489.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/dcm4jboss_0_8_2/samples/java/PixelDataTest.java,25398.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_5_2/samples/java/PixelDataTest.java,106370.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_7/samples/java/PixelDataTest.java,116595.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_10_12/samples/java/PixelDataTest.java,85308.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/dcm4jboss_0_8/samples/java/PixelDataTest.java,131657.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_14/samples/java/PixelDataTest.java,29717.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/BRANCHA_TAG1/samples/java/PixelDataTest.java,131531.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_23/samples/java/PixelDataTest.java,18314.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHEE_2_9_0/samples/java/PixelDataTest.java,41035.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_15/samples/java/PixelDataTest.java,126732.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHEE_2_10_6/samples/java/PixelDataTest.java,118790.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_7_3/samples/java/PixelDataTest.java,99202.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_10/samples/java/PixelDataTest.java,100082.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4JBOSS_2_5_3/samples/java/PixelDataTest.java,23674.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHEE_2_11_0/samples/java/PixelDataTest.java,89905.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_10_9/samples/java/PixelDataTest.java,106736.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_11/samples/java/PixelDataTest.java,27359.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_10_7/samples/java/PixelDataTest.java,102678.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHEE_2_14_5/samples/java/PixelDataTest.java,31361.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_2_1/samples/java/PixelDataTest.java,12233.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHEE_2_9_5/samples/java/PixelDataTest.java,37992.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_2/samples/java/PixelDataTest.java,67750.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_28/samples/java/PixelDataTest.java,12772.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_5/samples/java/PixelDataTest.java,76107.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/branches/DCM4CHEE_2_10_BRANCH/samples/java/PixelDataTest.java,74387.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_13/samples/java/PixelDataTest.java,45930.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_25/samples/java/PixelDataTest.java,22724.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_10_2/samples/java/PixelDataTest.java,14424.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_30/samples/java/PixelDataTest.java,98925.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHEE_2_10_10/samples/java/PixelDataTest.java,111788.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_31/samples/java/PixelDataTest.java,32324.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_10_13/samples/java/PixelDataTest.java,76005.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_10_14/samples/java/PixelDataTest.java,123302.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_17/samples/java/PixelDataTest.java,91191.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/branches/AGILITY_RC_OLD/samples/java/PixelDataTest.java,111151.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_20/samples/java/PixelDataTest.java,65102.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_19/samples/java/PixelDataTest.java,134599.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_4/samples/java/PixelDataTest.java,25927.java,27,46,default,1,1.0
/dcm4che14/branches/DCM4CHEE_2_11_0_BRANCHA/samples/java/PixelDataTest.java,6564.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_29/samples/java/PixelDataTest.java,73183.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/branches/DCM4CHE_2_14_22_BRANCHA/samples/java/PixelDataTest.java,57225.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/v_1_0_16/samples/java/PixelDataTest.java,96545.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_8_2/samples/java/PixelDataTest.java,6000.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_22/samples/java/PixelDataTest.java,44639.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_26/samples/java/PixelDataTest.java,34342.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/branches/DCM4CHE_2_14_22_BRANCHAB/samples/java/PixelDataTest.java,6930.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_0/samples/java/PixelDataTest.java,119518.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_9_4/samples/java/PixelDataTest.java,82382.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_3/samples/java/PixelDataTest.java,3658.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_12/samples/java/PixelDataTest.java,43033.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_4_2/samples/java/PixelDataTest.java,10551.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_0_2/samples/java/PixelDataTest.java,75240.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_5/samples/java/PixelDataTest.java,28711.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_7_2/samples/java/PixelDataTest.java,41145.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4JBOSS_2_7_4/samples/java/PixelDataTest.java,78262.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHEE_2_10_4/samples/java/PixelDataTest.java,109550.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_5_4/samples/java/PixelDataTest.java,4689.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_1/samples/java/PixelDataTest.java,113632.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/branches/AGILITY_RC/samples/java/PixelDataTest.java,95390.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_1_2/samples/java/PixelDataTest.java,6039.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_14_1/samples/java/PixelDataTest.java,80183.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHEE_2_10_11/samples/java/PixelDataTest.java,53058.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_0_3/samples/java/PixelDataTest.java,75286.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_1_2/samples/java/PixelDataTest.java,112972.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/v1_0_12/samples/java/PixelDataTest.java,102796.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_2_14_22_TAGA/samples/java/PixelDataTest.java,115008.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_10_15/samples/java/PixelDataTest.java,9805.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_16/samples/java/PixelDataTest.java,50844.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_6/samples/java/PixelDataTest.java,113078.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4chee/dcm4chee-arc/tags/DCM4CHEE_2_13_0/dcm4che14/samples/java/PixelDataTest.java,80289.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_4_7/samples/java/PixelDataTest.java,95809.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4CHEE_2_12_0/samples/java/PixelDataTest.java,56949.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_10_3/samples/java/PixelDataTest.java,26599.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/branches/DCM4JBOSS_2_2_1_BRANCH/samples/java/PixelDataTest.java,103511.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/branches/DCM4JBOSS_2_7_BRANCH/samples/java/PixelDataTest.java,14070.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_7_6/samples/java/PixelDataTest.java,32032.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_11_0_BRANCHA_TAG1/samples/java/PixelDataTest.java,30970.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_2_0/samples/java/PixelDataTest.java,136373.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/tags/DCM4JBOSS_2_7_1/samples/java/PixelDataTest.java,132716.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_1_1/samples/java/PixelDataTest.java,88616.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,/dcm4che14/branches/AGILITY_HF/samples/java/PixelDataTest.java,128049.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_4_5/samples/java/PixelDataTest.java,34597.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_7/samples/java/PixelDataTest.java,44695.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_1_3/samples/java/PixelDataTest.java,56674.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_9/samples/java/PixelDataTest.java,53920.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_24/samples/java/PixelDataTest.java,95679.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,/dcm4che14/tags/DCM4JBOSS_2_0_1/samples/java/PixelDataTest.java,123890.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_8/samples/java/PixelDataTest.java,36134.java,27,46,default,1,1.0
/dcm4chee/dcm4chee-arc/tags/DCM4CHEE_2_12_0/dcm4che14/samples/java/PixelDataTest.java,84365.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_10_8/samples/java/PixelDataTest.java,101871.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_2/samples/java/PixelDataTest.java,46089.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/trunk/samples/java/PixelDataTest.java,63225.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,/dcm4che14/branches/DCM4JBOSS_2_4_9/samples/java/PixelDataTest.java,12485.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_4_18/samples/java/PixelDataTest.java,82481.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,/dcm4che14/tags/DCM4JBOSS_2_3/samples/java/PixelDataTest.java,47322.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_1_4/samples/java/PixelDataTest.java,48067.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_27/samples/java/PixelDataTest.java,65489.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,/dcm4che14/tags/dcm4jboss_0_8_2/samples/java/PixelDataTest.java,25398.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4JBOSS_2_5_2/samples/java/PixelDataTest.java,106370.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_7/samples/java/PixelDataTest.java,116595.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHEE_2_10_12/samples/java/PixelDataTest.java,85308.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/dcm4jboss_0_8/samples/java/PixelDataTest.java,131657.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_14/samples/java/PixelDataTest.java,29717.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,/dcm4che14/tags/BRANCHA_TAG1/samples/java/PixelDataTest.java,131531.java,27,46,default,1,1.0
/dcm4che14/tags/DCM4CHE_1_4_23/samples/java/PixelDataTest.java,18314.java,27,46,default,/dcm4che14/tags/DCM4CHE_1_3_22/samples/java/PixelDataTest.java,133428.java,27,46,default,1,1.0
